日期,货源ID,司机ID,录音ID,录音时间,整车车长,是否成交,是否该司机成交,模型预测价格,司机净收入,司机出价,货主出价,定金,信息费,是否信息部,零担,备注,司机车长,司机车型,货源重量,货源体积,装卸方式,出发地区,到达地区,装货日期,装货时间,卸货日期,卸货时间,货物名称
20190707,1.27E+13,6.01E+17,1523187,2019/7/7 20:22,4.2,0,0,1400,,,1500,,,,,,4.2,冷藏,5,16,一装一卸,合肥市,嘉定区,20190708,下午,,,食品
20190707,1.27E+13,4.00E+18,1504977,2019/7/7 9:04,6.8,0,0,1700,,2000,1800,,,1,,,6.8,平板,9,0,,包河区,崇明县,,,,,托盘
20190707,1.2682E+13,9.64E+16,1510342,2019/7/7 10:55,9.6,1,1,2350,2200,,,100,,0,,#回单#,9.6,高栏,0,51,两装一卸,肥西县,闵行区,20190707,下午,,,冰箱，洗衣机
20190707,1.27E+13,9.64E+16,1509873,2019/7/7 10:47,9.6,1,0,2350,,,,,,,,宽度司机2.45,9.6,厢式,0,51,两装一卸,肥西县,闵行区,20190707,,,,冰箱，洗衣机
20190707,1.27E+13,9.64E+16,1510684,2019/7/7 11:06,9.6,0,0,2350,,,,,,,,司机能装53个方/货宽度2.41，高度2.58，长度9.5,9.6,厢式,0,55,,合肥市,浦东,,,,,服装
20190707,1.27E+13,9.64E+16,1510746,2019/7/7 11:09,9.6,0,0,2350,,,,,,,,内径2.5高，宽2.5,9.6,厢式,0,55,,合肥市,浦东,,,,,服装
20190707,1.27E+13,4.00E+18,1516129,2019/7/7 14:35,4.2,1,0,1400,,,,,,,,,4.2,厢式,0,16,,长丰县,南汇区,,,,,”服装
20190707,1.27E+13,6.01E+17,1518808,2019/7/7 16:21,4.2,1,0,1400,,,1500,,,,,,4.2,高栏,0,16,,长丰县,南汇区,,,,,”服装
20190707,1.27E+13,4.00E+18,1516217,2019/7/7 14:41,4.2,1,0,1400,,,1400,,,,,,6.8,高栏,0,16,一装两卸,长丰县,南汇区,,,,,”服装
20190707,1.27E+13,4.00E+18,1516037,2019/7/7 14:30,4.2,1,0,1400,,1600,1500,,,,,等5个小时/2.3*2.3,4.2,厢式,0,16,一装两卸,长丰县,南汇区,,,,,”服装
20190707,1.27E+13,9.64E+16,1518939,2019/7/7 16:25,4.2,1,1,1400,1550,,,,150,,,司机觉得装货太晚,7.8,厢式,0,16,一装两卸,长丰县,南汇区,,上午,,,”服装
20190707,1.27E+13,6.01E+17,1521238,2019/7/7 18:13,6.8,1,1,1700,,,,100,,,,买一天货,6.8,高栏,10.5,0,一装一卸,巢湖市,嘉定区,20190708,上午,,,绿通鲜玉米（免高速费）
20190707,1.27E+13,9.64E+16,1505812,2019/7/7 9:21,13,0,0,3260,,,3100,,200,1,,高2.4，内径2.44，盖雨布,13,高栏,33,0,一装一卸,巢湖市,黄浦区,20190707,,,,石膏板
20190707,1.27E+13,9.58E+16,1507209,2019/7/7 9:51,13,0,0,3260,,,3100,,200,1,,,13,平板,33,0,一装一卸,巢湖市,黄浦区,20190707,,,,石膏板
20190707,1.27E+13,4.00E+18,1510221,2019/7/7 10:56,13,0,0,3260,,,,,,,,没说内容,13,平板,33,0,一装一卸,巢湖市,黄浦区,20190707,,,,石膏板
20190707,1.27E+13,9.64E+16,1506803,2019/7/7 9:40,13,0,0,3260,,,3300,,,1,,航吊装卸，到付押回单（3-7工作日）,4.2,平板,30,0,一装一卸,庐阳区,闵行区,20190707,,,,钢结构
20190707,1.27E+13,9.63E+16,1506579,2019/7/7 9:37,13,0,0,3260,,,,,,,,留联系方式,13,平板,32,0,一装一卸,庐阳区,闵行区,20190707,,,,钢结构
20190707,1.27E+13,9.64E+16,1511869,2019/7/7 11:40,13,0,0,3260,,,,,,,,有禁区，要叉桩,13,平板,32,0,一装一卸,瑶海区,奉贤区,20190707,,,,铁管要叉桩车
